Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,Opposition,Ground,Start Date,MatchNo,Balls,player
10.0,2,30.0,4.0,3.0,1,2,v Sri Lanka,Mirpur,2021-05-23,ODI # 4290,60.0,Mehidy Hasan Miraz
10.0,0,28.0,3.0,2.8,1,2,v Sri Lanka,Mirpur,2021-05-25,ODI # 4291,60.0,Mehidy Hasan Miraz
10.0,0,48.0,0.0,4.8,2,1,v Sri Lanka,Mirpur,2021-05-28,ODI # 4292,60.0,Mehidy Hasan Miraz
3.0,0,15.0,0.0,5.0,5,2,v Zimbabwe,Harare,2021-07-16,ODI # 4304,18.0,Mehidy Hasan Miraz
7.2,0,34.0,1.0,4.63,3,1,v Zimbabwe,Harare,2021-07-18,ODI # 4306,44.0,Mehidy Hasan Miraz
10.0,3,28.0,0.0,2.8,5,1,v Afghanistan,Chattogram,2022-02-23,ODI # 4357,60.0,Mehidy Hasan Miraz
10.0,0,52.0,1.0,5.2,5,2,v Afghanistan,Chattogram,2022-02-25,ODI # 4358,60.0,Mehidy Hasan Miraz
8.1,1,37.0,2.0,4.53,5,2,v Afghanistan,Chattogram,2022-02-28,ODI # 4359,48.0,Mehidy Hasan Miraz
9.0,0,61.0,4.0,6.77,5,2,v South Africa,Centurion,2022-03-18,ODI # 4370,54.0,Mehidy Hasan Miraz
10.0,0,56.0,1.0,5.6,3,2,v South Africa,Johannesburg,2022-03-20,ODI # 4372,60.0,Mehidy Hasan Miraz
5.0,0,27.0,1.0,5.4,3,1,v South Africa,Centurion,2022-03-23,ODI # 4375,30.0,Mehidy Hasan Miraz
9.0,2,36.0,3.0,4.0,3,1,v West Indies,Providence,2022-07-10,ODI # 4421,54.0,Mehidy Hasan Miraz
8.0,1,29.0,4.0,3.62,3,1,v West Indies,Providence,2022-07-13,ODI # 4426,48.0,Mehidy Hasan Miraz
8.0,0,61.0,0.0,7.62,5,1,v West Indies,Providence,2022-07-16,ODI # 4431,48.0,Mehidy Hasan Miraz
10.0,0,59.0,1.0,5.9,4,2,v Zimbabwe,Harare,2022-08-05,ODI # 4441,60.0,Mehidy Hasan Miraz
10.0,0,50.0,2.0,5.0,2,2,v Zimbabwe,Harare,2022-08-07,ODI # 4442,60.0,Mehidy Hasan Miraz
2.0,0,16.0,1.0,8.0,2,2,v Zimbabwe,Harare,2022-08-10,ODI # 4443,12.0,Mehidy Hasan Miraz
9.0,1,43.0,1.0,4.77,3,1,v India,Mirpur,2022-12-04,ODI # 4493,54.0,Mehidy Hasan Miraz
6.1,0,46.0,2.0,7.45,1,2,v India,Mirpur,2022-12-07,ODI # 4496,36.0,Mehidy Hasan Miraz
10.0,0,76.0,1.0,7.6,3,1,v India,Chattogram,2022-12-10,ODI # 4499,60.0,Mehidy Hasan Miraz
10.0,2,35.0,2.0,3.5,4,2,v England,Mirpur,2023-03-01,ODI # 4525,60.0,Mehidy Hasan Miraz
10.0,0,73.0,2.0,7.3,5,1,v England,Mirpur,2023-03-03,ODI # 4528,60.0,Mehidy Hasan Miraz
8.0,0,46.0,1.0,5.75,5,2,v England,Chattogram,2023-03-06,ODI # 4531,48.0,Mehidy Hasan Miraz
1.0,0,3.0,0.0,3.0,5,1,v Ireland,Sylhet,2023-03-23,ODI # 4547,6.0,Mehidy Hasan Miraz
2.0,0,13.0,0.0,6.5,6,1,v Ireland,Chelmsford,2023-05-12,ODI # 4577,12.0,Mehidy Hasan Miraz
10.0,1,38.0,1.0,3.8,5,2,v Ireland,Chelmsford,2023-05-14,ODI # 4578,60.0,Mehidy Hasan Miraz
9.0,0,60.0,2.0,6.66,5,1,v Afghanistan,Chattogram,2023-07-08,ODI # 4619,54.0,Mehidy Hasan Miraz
9.0,1,35.0,1.0,3.88,3,1,v Afghanistan,Chattogram,2023-07-11,ODI # 4621,54.0,Mehidy Hasan Miraz
3.0,0,9.0,0.0,3.0,7,2,v West Indies,Mirpur,2012-12-05,ODI # 3311,18.0,Mominul Haque
2.0,0,14.0,2.0,7.0,6,1,v West Indies,Mirpur,2012-12-08,ODI # 3313,12.0,Mominul Haque
1.0,0,7.0,0.0,7.0,7,2,v Zimbabwe,Bulawayo,2013-05-03,ODI # 3353,6.0,Mominul Haque
4.0,0,13.0,2.0,3.25,6,2,v New Zealand,Mirpur,2013-10-31,ODI # 3426,24.0,Mominul Haque
1.0,0,7.0,0.0,7.0,7,1,v Sri Lanka,Mirpur,2014-02-20,ODI # 3470,6.0,Mominul Haque
2.0,0,13.0,0.0,6.5,6,2,v India,Fatullah,2014-02-26,ODI # 3474,12.0,Mominul Haque
10.0,0,38.0,1.0,3.8,6,1,v Afghanistan,Fatullah,2014-03-01,ODI # 3478,60.0,Mominul Haque
9.0,1,37.0,2.0,4.11,5,2,v Pakistan,Mirpur,2014-03-04,ODI # 3482,54.0,Mominul Haque
1.0,0,19.0,0.0,19.0,6,1,v West Indies,Basseterre,2014-08-25,ODI # 3514,6.0,Mominul Haque
1.0,0,11.0,0.0,11.0,5,2,v Zimbabwe,Chattogram,2014-11-21,ODI # 3550,6.0,Mominul Haque
2.0,0,7.0,0.0,3.5,8,2,v Zimbabwe,Mirpur,2014-11-26,ODI # 3553,12.0,Mominul Haque
3.0,0,15.0,0.0,5.0,7,1,v Afghanistan,Abu Dhabi,2018-09-20,ODI # 4041,18.0,Mominul Haque
9.2,1,50.0,5.0,5.35,1,2,v India,Mirpur,2015-06-18,ODI # 3658,55.0,Mustafizur Rahman
10.0,0,43.0,6.0,4.3,1,1,v India,Mirpur,2015-06-21,ODI # 3660,60.0,Mustafizur Rahman
10.0,0,57.0,2.0,5.7,1,1,v India,Mirpur,2015-06-24,ODI # 3661,60.0,Mustafizur Rahman
6.0,2,15.0,0.0,2.5,1,2,v South Africa,Mirpur,2015-07-10,ODI # 3663,36.0,Mustafizur Rahman
10.0,1,38.0,3.0,3.8,1,1,v South Africa,Mirpur,2015-07-12,ODI # 3666,60.0,Mustafizur Rahman
