Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,Opposition,Ground,Start Date,MatchNo,Balls,player
10.0,1,47.0,1.0,4.7,4,2,v West Indies,Lucknow,2019-11-11,ODI # 4215,60.0,Mohammad Nabi
10.0,0,45.0,1.0,4.5,4,2,v Ireland,Abu Dhabi,2021-01-21,ODI # 4271,60.0,Mohammad Nabi
10.0,0,43.0,0.0,4.3,4,1,v Ireland,Abu Dhabi,2021-01-24,ODI # 4273,60.0,Mohammad Nabi
10.0,0,53.0,1.0,5.3,3,2,v Ireland,Abu Dhabi,2021-01-26,ODI # 4275,60.0,Mohammad Nabi
10.0,1,32.0,0.0,3.2,5,2,v Bangladesh,Chattogram,2022-02-23,ODI # 4357,60.0,Mohammad Nabi
4.0,0,26.0,0.0,6.5,6,1,v Bangladesh,Chattogram,2022-02-25,ODI # 4358,24.0,Mohammad Nabi
10.0,0,29.0,2.0,2.9,6,1,v Bangladesh,Chattogram,2022-02-28,ODI # 4359,60.0,Mohammad Nabi
10.0,0,34.0,4.0,3.4,6,2,v Zimbabwe,Harare,2022-06-04,ODI # 4397,60.0,Mohammad Nabi
9.0,0,31.0,2.0,3.44,5,1,v Zimbabwe,Harare,2022-06-06,ODI # 4400,54.0,Mohammad Nabi
8.0,3,21.0,2.0,2.62,6,1,v Zimbabwe,Harare,2022-06-09,ODI # 4403,48.0,Mohammad Nabi
2.0,0,27.0,0.0,13.5,6,2,v Sri Lanka,Pallekele,2022-11-25,ODI # 4485,12.0,Mohammad Nabi
10.0,0,56.0,2.0,5.6,4,2,v Sri Lanka,Pallekele,2022-11-30,ODI # 4490,60.0,Mohammad Nabi
7.0,0,31.0,1.0,4.42,6,1,v Sri Lanka,Hambantota,2023-06-02,ODI # 4579,42.0,Mohammad Nabi
10.0,0,52.0,2.0,5.2,5,1,v Sri Lanka,Hambantota,2023-06-04,ODI # 4580,60.0,Mohammad Nabi
3.0,0,20.0,0.0,6.66,6,2,v Sri Lanka,Hambantota,2023-06-07,ODI # 4583,18.0,Mohammad Nabi
6.0,0,25.0,1.0,4.16,5,1,v Bangladesh,Chattogram,2023-07-05,ODI # 4615,36.0,Mohammad Nabi
